# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1964316	1965056	-	WP_221050977.1	WP_221050977.1		pyruvate formate lyase 1-activating protein	pflA		K5621_RS08985	741	246	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1965114	1967396	-					pflB		K5621_RS08990	2283		old_locus_tag=TUM17387_17700
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1965114	1967396	-	WP_100142720.1	WP_100142720.1		formate C-acetyltransferase	pflB		K5621_RS08990	2283	760	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1967426	1968310	-					focA		K5621_RS08995	885		old_locus_tag=TUM17387_17710
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1967426	1968310	-	WP_229671798.1	WP_229671798.1		formate transporter FocA	focA		K5621_RS08995	885	294	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1969182	1969394	+							K5621_RS09000	213		old_locus_tag=TUM17387_17720
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1969182	1969394	+	WP_221050978.1	WP_221050978.1		DUF997 family protein			K5621_RS09000	213	70	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1969391	1970839	+					panF		K5621_RS09005	1449		old_locus_tag=TUM17387_17730
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1969391	1970839	+	WP_221050979.1	WP_221050979.1		sodium/pantothenate symporter	panF		K5621_RS09005	1449	482	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1970922	1973570	-							K5621_RS09010	2649		old_locus_tag=TUM17387_17740
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1970922	1973570	-	WP_100142716.1	WP_100142716.1		TonB-dependent receptor			K5621_RS09010	2649	882	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1974048	1976750	-							K5621_RS09015	2703		old_locus_tag=TUM17387_17750
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1974048	1976750	-	WP_221050980.1	WP_221050980.1		TonB-dependent receptor			K5621_RS09015	2703	900	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1977175	1978182	-							K5621_RS09020	1008		old_locus_tag=TUM17387_17760
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1977175	1978182	-	WP_221050981.1	WP_221050981.1		TDT family transporter			K5621_RS09020	1008	335	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1978274	1979344	-							K5621_RS09025	1071		old_locus_tag=TUM17387_17770
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1978274	1979344	-	WP_221050982.1	WP_221050982.1		SAM-dependent methyltransferase			K5621_RS09025	1071	356	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1979671	1980639	-					cysK		K5621_RS09030	969		old_locus_tag=TUM17387_17780
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1979671	1980639	-	WP_221050983.1	WP_221050983.1		cysteine synthase A	cysK		K5621_RS09030	969	322	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1981098	1982222	+							K5621_RS09035	1125		old_locus_tag=TUM17387_17790
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1981098	1982222	+	WP_221050984.1	WP_221050984.1		beta-ketoacyl-ACP synthase III			K5621_RS09035	1125	374	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1982323	1984353	-					metG		K5621_RS09040	2031		old_locus_tag=TUM17387_17800
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1982323	1984353	-	WP_221050985.1	WP_221050985.1		methionine--tRNA ligase	metG		K5621_RS09040	2031	676	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1984513	1985628	+					apbC		K5621_RS09045	1116		old_locus_tag=TUM17387_17810
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1984513	1985628	+	WP_100142709.1	WP_100142709.1		iron-sulfur cluster carrier protein ApbC	apbC		K5621_RS09045	1116	371	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1985641	1986279	+					udk		K5621_RS09050	639		old_locus_tag=TUM17387_17820
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1985641	1986279	+	WP_100142708.1	WP_100142708.1		uridine kinase	udk		K5621_RS09050	639	212	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1986310	1986891	+					dcd		K5621_RS09055	582		old_locus_tag=TUM17387_17830
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1986310	1986891	+	WP_100142707.1	WP_100142707.1		dCTP deaminase	dcd		K5621_RS09055	582	193	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1986906	1987739	+					pabC		K5621_RS09060	834		old_locus_tag=TUM17387_17840
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1986906	1987739	+	WP_100142706.1	WP_100142706.1		aminodeoxychorismate lyase	pabC		K5621_RS09060	834	277	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1987736	1988743	+					mltG		K5621_RS09065	1008		old_locus_tag=TUM17387_17850
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1987736	1988743	+	WP_100142705.1	WP_100142705.1		endolytic transglycosylase MltG	mltG		K5621_RS09065	1008	335	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1988743	1989375	+					tmk		K5621_RS09070	633		old_locus_tag=TUM17387_17860
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1988743	1989375	+	WP_100142704.1	WP_100142704.1		dTMP kinase	tmk		K5621_RS09070	633	210	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1989407	1990312	+					holB		K5621_RS09075	906		old_locus_tag=TUM17387_17870
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1989407	1990312	+	WP_229671796.1	WP_229671796.1		DNA polymerase III subunit delta'	holB		K5621_RS09075	906	301	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1990323	1990649	+							K5621_RS09080	327		old_locus_tag=TUM17387_17880
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1990323	1990649	+	WP_025011164.1	WP_025011164.1		PilZ domain-containing protein			K5621_RS09080	327	108	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1990694	1991482	+							K5621_RS09085	789		old_locus_tag=TUM17387_17890
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1990694	1991482	+	WP_221050986.1	WP_221050986.1		YchF/TatD family DNA exonuclease			K5621_RS09085	789	262	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1991853	1993256	-					rsmF		K5621_RS09090	1404		old_locus_tag=TUM17387_17900
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1991853	1993256	-	WP_221050987.1	WP_221050987.1		16S rRNA (cytosine(1407)-C(5))-methyltransferase RsmF	rsmF		K5621_RS09090	1404	467	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1993328	1994554	+							K5621_RS09095	1227		old_locus_tag=TUM17387_17910
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1993328	1994554	+	WP_221050988.1	WP_221050988.1		hypothetical protein			K5621_RS09095	1227	408	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1994618	1997239	-							K5621_RS09100	2622		old_locus_tag=TUM17387_17920
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1994618	1997239	-	WP_221050989.1	WP_221050989.1		MlaD family protein			K5621_RS09100	2622	873	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1997217	1997855	-							K5621_RS09105	639		old_locus_tag=TUM17387_17930
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1997217	1997855	-	WP_221050990.1	WP_221050990.1		paraquat-inducible protein A			K5621_RS09105	639	212	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1997845	1998492	-							K5621_RS09110	648		old_locus_tag=TUM17387_17940
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1997845	1998492	-	WP_245003154.1	WP_245003154.1		paraquat-inducible protein A			K5621_RS09110	648	215	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1998689	1998976	+							K5621_RS09115	288		old_locus_tag=TUM17387_17950
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1998689	1998976	+	WP_221050992.1	WP_221050992.1		YebG family protein			K5621_RS09115	288	95	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1998990	1999448	+							K5621_RS09120	459		old_locus_tag=TUM17387_17960
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1998990	1999448	+	WP_100142696.1	WP_100142696.1		GAF domain-containing protein			K5621_RS09120	459	152	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1999712	2000368	+					proQ		K5621_RS09125	657		old_locus_tag=TUM17387_17970
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	1999712	2000368	+	WP_100142695.1	WP_100142695.1		RNA chaperone ProQ	proQ		K5621_RS09125	657	218	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2000399	2002462	+					prc		K5621_RS09130	2064		old_locus_tag=TUM17387_17980
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2000399	2002462	+	WP_221050993.1	WP_221050993.1		carboxy terminal-processing peptidase	prc		K5621_RS09130	2064	687	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2002588	2005173	+					pepN		K5621_RS09135	2586		old_locus_tag=TUM17387_17990
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2002588	2005173	+	WP_221050994.1	WP_221050994.1		aminopeptidase N	pepN		K5621_RS09135	2586	861	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2005182	2005397	+							K5621_RS09140	216		old_locus_tag=TUM17387_18000
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2005182	2005397	+	WP_025011156.1	WP_025011156.1		DUF2835 domain-containing protein			K5621_RS09140	216	71	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2005714	2007768	+							K5621_RS09145	2055		old_locus_tag=TUM17387_18010
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2005714	2007768	+	WP_221050995.1	WP_221050995.1		DUF1302 family protein			K5621_RS09145	2055	684	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2007782	2009149	+							K5621_RS09150	1368		old_locus_tag=TUM17387_18020
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2007782	2009149	+	WP_100142691.1	WP_100142691.1		DUF1329 domain-containing protein			K5621_RS09150	1368	455	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2009233	2010273	+							K5621_RS09155	1041		old_locus_tag=TUM17387_18030
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2009233	2010273	+	WP_221050996.1	WP_221050996.1		YCF48-related protein			K5621_RS09155	1041	346	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2010286	2012595	+							K5621_RS09160	2310		old_locus_tag=TUM17387_18040
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2010286	2012595	+	WP_100142689.1	WP_100142689.1		MMPL family transporter			K5621_RS09160	2310	769	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2012860	2017707	+							K5621_RS09165	4848		old_locus_tag=TUM17387_18050
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2012860	2017707	+	WP_188726010.1	WP_188726010.1		NAD-glutamate dehydrogenase			K5621_RS09165	4848	1615	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2017769	2018788	+					pyrD		K5621_RS09170	1020		old_locus_tag=TUM17387_18060
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2017769	2018788	+	WP_221050997.1	WP_221050997.1		quinone-dependent dihydroorotate dehydrogenase	pyrD		K5621_RS09170	1020	339	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2018975	2019508	+							K5621_RS09175	534		old_locus_tag=TUM17387_18070
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2018975	2019508	+	WP_100142687.1	WP_100142687.1		cell division protein ZapC			K5621_RS09175	534	177	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2019680	2020330	-					hisIE		K5621_RS09180	651		old_locus_tag=TUM17387_18080
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2019680	2020330	-	WP_221050998.1	WP_221050998.1		bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE	hisIE		K5621_RS09180	651	216	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2020468	2021241	-					hisF		K5621_RS09185	774		old_locus_tag=TUM17387_18090
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2020468	2021241	-	WP_044734598.1	WP_044734598.1		imidazole glycerol phosphate synthase subunit HisF	hisF		K5621_RS09185	774	257	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2021223	2021960	-					hisA		K5621_RS09190	738		old_locus_tag=TUM17387_18100
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2021223	2021960	-	WP_039033226.1	WP_039033226.1		1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	hisA		K5621_RS09190	738	245	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2021957	2022619	-					hisH		K5621_RS09195	663		old_locus_tag=TUM17387_18110
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2021957	2022619	-	WP_101096414.1	WP_101096414.1		imidazole glycerol phosphate synthase subunit HisH	hisH		K5621_RS09195	663	220	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2022619	2023686	-					hisB		K5621_RS09200	1068		old_locus_tag=TUM17387_18120
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2022619	2023686	-	WP_221050999.1	WP_221050999.1		bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB	hisB		K5621_RS09200	1068	355	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2023730	2024833	-					hisC		K5621_RS09205	1104		old_locus_tag=TUM17387_18130
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2023730	2024833	-	WP_221051000.1	WP_221051000.1		histidinol-phosphate transaminase	hisC		K5621_RS09205	1104	367	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2024839	2026227	-					hisD		K5621_RS09210	1389		old_locus_tag=TUM17387_18140
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2024839	2026227	-	WP_221051001.1	WP_221051001.1		histidinol dehydrogenase	hisD		K5621_RS09210	1389	462	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2026231	2027127	-					hisG		K5621_RS09215	897		old_locus_tag=TUM17387_18150
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2026231	2027127	-	WP_221051002.1	WP_221051002.1		ATP phosphoribosyltransferase	hisG		K5621_RS09215	897	298	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2027700	2029640	+							K5621_RS09220	1941		old_locus_tag=TUM17387_18160
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2027700	2029640	+	WP_221051003.1	WP_221051003.1		ATP-dependent DNA helicase			K5621_RS09220	1941	646	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2029754	2030764	-					hemB		K5621_RS09225	1011		old_locus_tag=TUM17387_18170
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2029754	2030764	-	WP_221051004.1	WP_221051004.1		porphobilinogen synthase	hemB		K5621_RS09225	1011	336	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2030916	2031350	-							K5621_RS09230	435		old_locus_tag=TUM17387_18190
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2030916	2031350	-	WP_221051005.1	WP_221051005.1		hypothetical protein			K5621_RS09230	435	144	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2031395	2032330	-							K5621_RS09235	936		old_locus_tag=TUM17387_18200
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2031395	2032330	-	WP_221051006.1	WP_221051006.1		zinc dependent phospholipase C family protein			K5621_RS09235	936	311	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2032523	2033818	-							K5621_RS09240	1296		old_locus_tag=TUM17387_18210
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2032523	2033818	-	WP_221051007.1	WP_221051007.1		hypothetical protein			K5621_RS09240	1296	431	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2033988	2034704	+					tsaB		K5621_RS09245	717		old_locus_tag=TUM17387_18220
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2033988	2034704	+	WP_221051008.1	WP_221051008.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB		K5621_RS09245	717	238	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2034763	2035065	+							K5621_RS09250	303		old_locus_tag=TUM17387_18230
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2034763	2035065	+	WP_100142674.1	WP_100142674.1		hypothetical protein			K5621_RS09250	303	100	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2035052	2035759	+							K5621_RS09255	708		old_locus_tag=TUM17387_18240
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2035052	2035759	+	WP_221051009.1	WP_221051009.1		M50 family metallopeptidase			K5621_RS09255	708	235	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2035845	2036027	+							K5621_RS09260	183		old_locus_tag=TUM17387_18250
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2035845	2036027	+	WP_221051010.1	WP_221051010.1		M50 family metallopeptidase			K5621_RS09260	183	60	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2036154	2036999	+							K5621_RS09265	846		old_locus_tag=TUM17387_18260
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2036154	2036999	+	WP_221051011.1	WP_221051011.1		methyltransferase			K5621_RS09265	846	281	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2037021	2037914	+							K5621_RS09270	894		old_locus_tag=TUM17387_18270
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2037021	2037914	+	WP_221051012.1	WP_221051012.1		alpha/beta hydrolase			K5621_RS09270	894	297	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2038117	2039790	+					fadD		K5621_RS09275	1674		old_locus_tag=TUM17387_18280
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2038117	2039790	+	WP_100142670.1	WP_100142670.1		long-chain-fatty-acid--CoA ligase FadD	fadD		K5621_RS09275	1674	557	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2039862	2040971	+					rnd		K5621_RS09280	1110		old_locus_tag=TUM17387_18290
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2039862	2040971	+	WP_100142812.1	WP_100142812.1		ribonuclease D	rnd		K5621_RS09280	1110	369	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2041107	2041367	-					minE		K5621_RS09285	261		old_locus_tag=TUM17387_18300
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2041107	2041367	-	WP_100142669.1	WP_100142669.1		cell division topological specificity factor MinE	minE		K5621_RS09285	261	86	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2041371	2042180	-					minD		K5621_RS09290	810		old_locus_tag=TUM17387_18310
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2041371	2042180	-	WP_100142668.1	WP_100142668.1		septum site-determining protein MinD	minD		K5621_RS09290	810	269	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2042207	2042872	-					minC		K5621_RS09295	666		old_locus_tag=TUM17387_18320
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2042207	2042872	-	WP_100142667.1	WP_100142667.1		septum site-determining protein MinC	minC		K5621_RS09295	666	221	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2042995	2043282	+							K5621_RS09300	288		old_locus_tag=TUM17387_18330
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2042995	2043282	+	WP_100142811.1	WP_100142811.1		YcgL domain-containing protein			K5621_RS09300	288	95	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2043298	2044275	+							K5621_RS09305	978		old_locus_tag=TUM17387_18340
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2043298	2044275	+	WP_221051013.1	WP_221051013.1		lytic murein transglycosylase			K5621_RS09305	978	325	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2044324	2044764	+							K5621_RS09310	441		old_locus_tag=TUM17387_18350
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2044324	2044764	+	WP_221051014.1	WP_221051014.1		YcgN family cysteine cluster protein			K5621_RS09310	441	146	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2044852	2045364	-					dsbB		K5621_RS09315	513		old_locus_tag=TUM17387_18360
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2044852	2045364	-	WP_100142810.1	WP_100142810.1		disulfide bond formation protein DsbB	dsbB		K5621_RS09315	513	170	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2045508	2047097	-					nhaB		K5621_RS09320	1590		old_locus_tag=TUM17387_18370
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2045508	2047097	-	WP_221051015.1	WP_221051015.1		sodium/proton antiporter NhaB	nhaB		K5621_RS09320	1590	529	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2047402	2048121	+					fadR		K5621_RS09325	720		old_locus_tag=TUM17387_18380
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2047402	2048121	+	WP_100142809.1	WP_100142809.1		fatty acid metabolism transcriptional regulator FadR	fadR		K5621_RS09325	720	239	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2048193	2049713	-							K5621_RS09330	1521		old_locus_tag=TUM17387_18390
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2048193	2049713	-	WP_100142663.1	WP_100142663.1		SpoVR family protein			K5621_RS09330	1521	506	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2049726	2050994	-							K5621_RS09335	1269		old_locus_tag=TUM17387_18400
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2049726	2050994	-	WP_025887760.1	WP_025887760.1		YeaH/YhbH family protein			K5621_RS09335	1269	422	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2051046	2052980	-							K5621_RS09340	1935		old_locus_tag=TUM17387_18410
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2051046	2052980	-	WP_100142661.1	WP_100142661.1		PrkA family serine protein kinase			K5621_RS09340	1935	644	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2053247	2053831	-					sodB		K5621_RS09345	585		old_locus_tag=TUM17387_18420
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2053247	2053831	-	WP_221051016.1	WP_221051016.1		superoxide dismutase [Fe]	sodB		K5621_RS09345	585	194	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2054052	2054387	+							K5621_RS09350	336		old_locus_tag=TUM17387_18430
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2054052	2054387	+	WP_165565203.1	WP_165565203.1		Grx4 family monothiol glutaredoxin			K5621_RS09350	336	111	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2055073	2057625	+							K5621_RS09355	2553		old_locus_tag=TUM17387_18440
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	2055073	2057625	+	WP_221051017.1	WP_221051017.1		TonB-dependent receptor			K5621_RS09355	2553	850	
