# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2270895	2271446	+							STH12_RS09940	552		old_locus_tag=STH12_02000
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2270895	2271446	+	WP_126167396.1	WP_126167396.1		copper resistance protein NlpE			STH12_RS09940	552	183	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2271502	2272521	-							STH12_RS09945	1020		old_locus_tag=STH12_02001
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2271502	2272521	-	WP_126167397.1	WP_126167397.1		NAD-dependent epimerase			STH12_RS09945	1020	339	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2272550	2273908	-							STH12_RS09950	1359		old_locus_tag=STH12_02002
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2272550	2273908	-	WP_126167398.1	WP_126167398.1		UDP-glucose/GDP-mannose dehydrogenase family protein			STH12_RS09950	1359	452	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2274025	2274555	-					rfbC		STH12_RS09955	531		old_locus_tag=STH12_02003
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2274025	2274555	-	WP_126167399.1	WP_126167399.1		dTDP-4-dehydrorhamnose 3,5-epimerase	rfbC		STH12_RS09955	531	176	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2274622	2275542	-					rfbD		STH12_RS09960	921		old_locus_tag=STH12_02004
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2274622	2275542	-	WP_126167400.1	WP_126167400.1		dTDP-4-dehydrorhamnose reductase	rfbD		STH12_RS09960	921	306	
gene	pseudogene	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2275677	2276534	-					rfbA		STH12_RS09965	858		partial;pseudo;old_locus_tag=STH12_02005
CDS	without_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2275677	2276534	-				glucose-1-phosphate thymidylyltransferase RfbA	rfbA		STH12_RS09965	858		partial;pseudo
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2276569	2277645	-					rfbB		STH12_RS09970	1077		old_locus_tag=STH12_02006
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2276569	2277645	-	WP_126167402.1	WP_126167402.1		dTDP-glucose 4,6-dehydratase	rfbB		STH12_RS09970	1077	358	
gene	pseudogene	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2277877	2279242	-					glmM		STH12_RS09975	1366		pseudo;old_locus_tag=STH12_02007
CDS	without_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2277877	2279242	-				phosphoglucosamine mutase	glmM		STH12_RS09975	1366		pseudo
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2279310	2281247	-							STH12_RS09980	1938		old_locus_tag=STH12_02008
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2279310	2281247	-	WP_126167403.1	WP_126167403.1		polysaccharide biosynthesis protein			STH12_RS09980	1938	645	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2281372	2282598	-							STH12_RS09985	1227		old_locus_tag=STH12_02009
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2281372	2282598	-	WP_126167404.1	WP_126167404.1		hypothetical protein			STH12_RS09985	1227	408	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2282623	2283666	-							STH12_RS09990	1044		old_locus_tag=STH12_02010
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2282623	2283666	-	WP_126167405.1	WP_126167405.1		acyltransferase			STH12_RS09990	1044	347	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2283663	2284484	-							STH12_RS21440	822		old_locus_tag=STH12_02011
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2283663	2284484	-	WP_164551179.1	WP_164551179.1		hypothetical protein			STH12_RS21440	822	273	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2284567	2286354	-					asnB		STH12_RS09995	1788		old_locus_tag=STH12_02012
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2284567	2286354	-	WP_126167406.1	WP_126167406.1		asparagine synthase (glutamine-hydrolyzing)	asnB		STH12_RS09995	1788	595	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2286356	2286910	-							STH12_RS10000	555		old_locus_tag=STH12_02013
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2286356	2286910	-	WP_126167407.1	WP_126167407.1		sugar transferase			STH12_RS10000	555	184	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2286894	2287727	-							STH12_RS10005	834		old_locus_tag=STH12_02014
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2286894	2287727	-	WP_237158824.1	WP_237158824.1		aldolase/citrate lyase family protein			STH12_RS10005	834	277	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2287720	2289201	-							STH12_RS10010	1482		old_locus_tag=STH12_02015
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2287720	2289201	-	WP_126167408.1	WP_126167408.1		hypothetical protein			STH12_RS10010	1482	493	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2289263	2290369	-							STH12_RS10015	1107		old_locus_tag=STH12_02016
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2289263	2290369	-	WP_126167409.1	WP_126167409.1		N-acetyl sugar amidotransferase			STH12_RS10015	1107	368	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2290373	2291647	-							STH12_RS10020	1275		old_locus_tag=STH12_02017
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2290373	2291647	-	WP_126167410.1	WP_126167410.1		N-acetyl sugar amidotransferase			STH12_RS10020	1275	424	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2291660	2292469	-							STH12_RS10025	810		old_locus_tag=STH12_02018
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2291660	2292469	-	WP_126167411.1	WP_126167411.1		HisA/HisF-related TIM barrel protein			STH12_RS10025	810	269	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2292462	2293115	-					hisH		STH12_RS10030	654		old_locus_tag=STH12_02019
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2292462	2293115	-	WP_126167412.1	WP_126167412.1		imidazole glycerol phosphate synthase subunit HisH	hisH		STH12_RS10030	654	217	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2293129	2293893	-							STH12_RS10035	765		old_locus_tag=STH12_02020
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2293129	2293893	-	WP_126167413.1	WP_126167413.1		oxidoreductase			STH12_RS10035	765	254	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2293883	2294581	-							STH12_RS10040	699		old_locus_tag=STH12_02021
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2293883	2294581	-	WP_126167414.1	WP_126167414.1		acylneuraminate cytidylyltransferase family protein			STH12_RS10040	699	232	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2294578	2295555	-							STH12_RS10045	978		old_locus_tag=STH12_02022
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2294578	2295555	-	WP_126167415.1	WP_126167415.1		Gfo/Idh/MocA family oxidoreductase			STH12_RS10045	978	325	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2295558	2296610	-							STH12_RS10050	1053		old_locus_tag=STH12_02023
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2295558	2296610	-	WP_126167416.1	WP_126167416.1		nucleotidyltransferase family protein			STH12_RS10050	1053	350	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2296622	2297260	-							STH12_RS10055	639		old_locus_tag=STH12_02024
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2296622	2297260	-	WP_237158826.1	WP_237158826.1		acetyltransferase			STH12_RS10055	639	212	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2297253	2298326	-					neuB		STH12_RS10060	1074		old_locus_tag=STH12_02025
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2297253	2298326	-	WP_126167418.1	WP_126167418.1		N-acetylneuraminate synthase	neuB		STH12_RS10060	1074	357	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2298333	2299511	-					neuC		STH12_RS10065	1179		old_locus_tag=STH12_02026
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2298333	2299511	-	WP_126167419.1	WP_126167419.1		UDP-N-acetylglucosamine 2-epimerase	neuC		STH12_RS10065	1179	392	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2299522	2300667	-							STH12_RS10070	1146		old_locus_tag=STH12_02027
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2299522	2300667	-	WP_126167420.1	WP_126167420.1		LegC family aminotransferase			STH12_RS10070	1146	381	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2300677	2301867	-							STH12_RS10075	1191		old_locus_tag=STH12_02028
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2300677	2301867	-	WP_126167421.1	WP_126167421.1		UDP-N-acetylglucosamine 4,6-dehydratase			STH12_RS10075	1191	396	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2302011	2302985	-							STH12_RS10080	975		old_locus_tag=STH12_02029
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2302011	2302985	-	WP_126167422.1	WP_126167422.1		Wzz/FepE/Etk N-terminal domain-containing protein			STH12_RS10080	975	324	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2303069	2305813	-							STH12_RS10085	2745		old_locus_tag=STH12_02030
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2303069	2305813	-	WP_126167423.1	WP_126167423.1		SLBB domain-containing protein			STH12_RS10085	2745	914	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2306580	2307083	-					rfaH		STH12_RS10090	504		old_locus_tag=STH12_02031
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2306580	2307083	-	WP_126167424.1	WP_126167424.1		transcription/translation regulatory transformer protein RfaH	rfaH		STH12_RS10090	504	167	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2307499	2309007	+							STH12_RS10095	1509		old_locus_tag=STH12_02032
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2307499	2309007	+	WP_126167425.1	WP_126167425.1		peptide MFS transporter			STH12_RS10095	1509	502	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2309283	2310389	-							STH12_RS10100	1107		old_locus_tag=STH12_02033
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2309283	2310389	-	WP_126167426.1	WP_126167426.1		response regulator			STH12_RS10100	1107	368	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2310457	2311221	-							STH12_RS10105	765		old_locus_tag=STH12_02034
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2310457	2311221	-	WP_126167427.1	WP_126167427.1		VacJ family lipoprotein			STH12_RS10105	765	254	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2311654	2313024	+							STH12_RS10110	1371		old_locus_tag=STH12_02035
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2311654	2313024	+	WP_126167428.1	WP_126167428.1		hypothetical protein			STH12_RS10110	1371	456	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2313043	2313345	+							STH12_RS10115	303		old_locus_tag=STH12_02036
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2313043	2313345	+	WP_126167429.1	WP_126167429.1		EscU/YscU/HrcU family type III secretion system export apparatus switch protein			STH12_RS10115	303	100	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2313474	2313875	-							STH12_RS10120	402		old_locus_tag=STH12_02037
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2313474	2313875	-	WP_126167430.1	WP_126167430.1		DUF2802 domain-containing protein			STH12_RS10120	402	133	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2313942	2314433	-							STH12_RS10125	492		old_locus_tag=STH12_02038
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2313942	2314433	-	WP_126167431.1	WP_126167431.1		chemotaxis protein CheW			STH12_RS10125	492	163	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2314441	2315592	-							STH12_RS10130	1152		old_locus_tag=STH12_02039
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2314441	2315592	-	WP_237158828.1	WP_237158828.1		chemotaxis protein CheW			STH12_RS10130	1152	383	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2315618	2316409	-							STH12_RS10135	792		old_locus_tag=STH12_02040
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2315618	2316409	-	WP_126167433.1	WP_126167433.1		ParA family protein			STH12_RS10135	792	263	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2316446	2316895	-							STH12_RS21615	450		old_locus_tag=STH12_02041
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2316446	2316895	-	WP_237158830.1	WP_237158830.1		membrane anchored protein in chemotaxis locus			STH12_RS21615	450	149	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2316888	2318000	-							STH12_RS10145	1113		old_locus_tag=STH12_02042
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2316888	2318000	-	WP_126167434.1	WP_126167434.1		chemotaxis response regulator protein-glutamate methylesterase			STH12_RS10145	1113	370	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2318031	2320319	-							STH12_RS10150	2289		old_locus_tag=STH12_02043
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2318031	2320319	-	WP_126167435.1	WP_126167435.1		chemotaxis protein CheA			STH12_RS10150	2289	762	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2320335	2321081	-							STH12_RS10155	747		old_locus_tag=STH12_02044
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2320335	2321081	-	WP_126167436.1	WP_126167436.1		protein phosphatase CheZ			STH12_RS10155	747	248	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2321095	2321478	-					cheY		STH12_RS10160	384		old_locus_tag=STH12_02045
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2321095	2321478	-	WP_126167437.1	WP_126167437.1		chemotaxis response regulator CheY	cheY		STH12_RS10160	384	127	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2321522	2322241	-							STH12_RS10165	720		old_locus_tag=STH12_02046
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2321522	2322241	-	WP_126167438.1	WP_126167438.1		RNA polymerase sigma factor FliA			STH12_RS10165	720	239	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2322234	2323115	-							STH12_RS10170	882		old_locus_tag=STH12_02047
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2322234	2323115	-	WP_126167439.1	WP_126167439.1		MinD/ParA family protein			STH12_RS10170	882	293	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2323120	2324514	-					flhF		STH12_RS10175	1395		old_locus_tag=STH12_02048
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2323120	2324514	-	WP_126167440.1	WP_126167440.1		flagellar biosynthesis protein FlhF	flhF		STH12_RS10175	1395	464	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2324527	2326626	-					flhA		STH12_RS10180	2100		old_locus_tag=STH12_02049
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2324527	2326626	-	WP_126167441.1	WP_126167441.1		flagellar biosynthesis protein FlhA	flhA		STH12_RS10180	2100	699	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2326715	2327848	-					flhB		STH12_RS10185	1134		old_locus_tag=STH12_02050
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2326715	2327848	-	WP_126167442.1	WP_126167442.1		flagellar biosynthesis protein FlhB	flhB		STH12_RS10185	1134	377	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2327850	2328638	-					fliR		STH12_RS10190	789		old_locus_tag=STH12_02051
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2327850	2328638	-	WP_126167443.1	WP_126167443.1		flagellar type III secretion system protein FliR	fliR		STH12_RS10190	789	262	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2328638	2328907	-					fliQ		STH12_RS10195	270		old_locus_tag=STH12_02052
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2328638	2328907	-	WP_126167444.1	WP_126167444.1		flagellar biosynthesis protein FliQ	fliQ		STH12_RS10195	270	89	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2328916	2329662	-					fliP		STH12_RS10200	747		old_locus_tag=STH12_02053
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2328916	2329662	-	WP_126167445.1	WP_126167445.1		flagellar type III secretion system pore protein FliP	fliP		STH12_RS10200	747	248	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2329659	2330006	-					fliO		STH12_RS10205	348		old_locus_tag=STH12_02054
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2329659	2330006	-	WP_237158861.1	WP_237158861.1		flagellar biosynthetic protein FliO	fliO		STH12_RS10205	348	115	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2330048	2330422	-					fliN		STH12_RS10210	375		old_locus_tag=STH12_02055
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2330048	2330422	-	WP_126167446.1	WP_126167446.1		flagellar motor switch protein FliN	fliN		STH12_RS10210	375	124	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2330434	2331462	-					fliM		STH12_RS10215	1029		old_locus_tag=STH12_02056
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2330434	2331462	-	WP_126167447.1	WP_126167447.1		flagellar motor switch protein FliM	fliM		STH12_RS10215	1029	342	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2331503	2332027	-					fliL		STH12_RS10220	525		old_locus_tag=STH12_02057
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2331503	2332027	-	WP_126167448.1	WP_126167448.1		flagellar basal body-associated protein FliL	fliL		STH12_RS10220	525	174	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2332091	2333824	-							STH12_RS10225	1734		old_locus_tag=STH12_02058
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2332091	2333824	-	WP_164551180.1	WP_164551180.1		flagellar hook-length control protein FliK			STH12_RS10225	1734	577	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2333934	2334377	-					fliJ		STH12_RS10230	444		old_locus_tag=STH12_02059
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2333934	2334377	-	WP_126167450.1	WP_126167450.1		flagellar export protein FliJ	fliJ		STH12_RS10230	444	147	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2334381	2335721	-					fliI		STH12_RS10235	1341		old_locus_tag=STH12_02060
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2334381	2335721	-	WP_126167451.1	WP_126167451.1		flagellar protein export ATPase FliI	fliI		STH12_RS10235	1341	446	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2335690	2336628	-					fliH		STH12_RS10240	939		old_locus_tag=STH12_02061
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2335690	2336628	-	WP_126167452.1	WP_126167452.1		flagellar assembly protein FliH	fliH		STH12_RS10240	939	312	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2336628	2337665	-					fliG		STH12_RS10245	1038		old_locus_tag=STH12_02062
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2336628	2337665	-	WP_126167453.1	WP_126167453.1		flagellar motor switch protein FliG	fliG		STH12_RS10245	1038	345	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2337658	2339343	-					fliF		STH12_RS10250	1686		old_locus_tag=STH12_02063
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2337658	2339343	-	WP_164551294.1	WP_164551294.1		flagellar M-ring protein FliF	fliF		STH12_RS10250	1686	561	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2339380	2339715	-					fliE		STH12_RS10255	336		old_locus_tag=STH12_02064
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2339380	2339715	-	WP_126167455.1	WP_126167455.1		flagellar hook-basal body complex protein FliE	fliE		STH12_RS10255	336	111	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2339834	2341174	-							STH12_RS10260	1341		old_locus_tag=STH12_02065
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2339834	2341174	-	WP_126167456.1	WP_126167456.1		sigma-54 dependent transcriptional regulator			STH12_RS10260	1341	446	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2341167	2342234	-							STH12_RS10265	1068		old_locus_tag=STH12_02066
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2341167	2342234	-	WP_126167457.1	WP_126167457.1		ATP-binding protein			STH12_RS10265	1068	355	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2342338	2343765	-							STH12_RS10270	1428		old_locus_tag=STH12_02067
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2342338	2343765	-	WP_218567787.1	WP_218567787.1		sigma-54 dependent transcriptional regulator			STH12_RS10270	1428	475	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2344060	2344470	-					fliS		STH12_RS10275	411		old_locus_tag=STH12_02068
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2344060	2344470	-	WP_126167459.1	WP_126167459.1		flagellar export chaperone FliS	fliS		STH12_RS10275	411	136	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2344477	2344800	-							STH12_RS10280	324		old_locus_tag=STH12_02069
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2344477	2344800	-	WP_126167460.1	WP_126167460.1		hypothetical protein			STH12_RS10280	324	107	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2344816	2346180	-					fliD		STH12_RS10285	1365		old_locus_tag=STH12_02070
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2344816	2346180	-	WP_126167461.1	WP_126167461.1		flagellar filament capping protein FliD	fliD		STH12_RS10285	1365	454	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2346204	2346611	-							STH12_RS10290	408		old_locus_tag=STH12_02071
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2346204	2346611	-	WP_126167462.1	WP_126167462.1		flagellar protein FlaG			STH12_RS10290	408	135	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2346736	2347554	-							STH12_RS10295	819		old_locus_tag=STH12_02072
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2346736	2347554	-	WP_126167463.1	WP_126167463.1		flagellin FliC			STH12_RS10295	819	272	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2347803	2348624	-							STH12_RS10300	822		old_locus_tag=STH12_02073
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2347803	2348624	-	WP_126167464.1	WP_126167464.1		flagellin FliC			STH12_RS10300	822	273	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2348716	2349921	-					flgL		STH12_RS10305	1206		old_locus_tag=STH12_02074
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2348716	2349921	-	WP_126167465.1	WP_126167465.1		flagellar hook-associated protein FlgL	flgL		STH12_RS10305	1206	401	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	2349934	2351850	-					flgK		STH12_RS10310	1917		old_locus_tag=STH12_02075
