# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1593799	1594488	+					lolD		JYB88_RS06765	690		old_locus_tag=JYB88_06765
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1593799	1594488	+	WP_207325912.1	WP_207325912.1		lipoprotein-releasing ABC transporter ATP-binding protein LolD	lolD		JYB88_RS06765	690	229	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1594503	1595753	+							JYB88_RS06770	1251		old_locus_tag=JYB88_06770
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1594503	1595753	+	WP_207326249.1	WP_207326249.1		lipoprotein-releasing ABC transporter permease subunit			JYB88_RS06770	1251	416	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1595842	1596348	-							JYB88_RS06775	507		old_locus_tag=JYB88_06775
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1595842	1596348	-	WP_207322670.1	WP_207322670.1		DUF2062 domain-containing protein			JYB88_RS06775	507	168	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1596378	1598663	+							JYB88_RS06780	2286		old_locus_tag=JYB88_06780
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1596378	1598663	+	WP_207325913.1	WP_207325913.1		DNA internalization-related competence protein ComEC/Rec2			JYB88_RS06780	2286	761	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1598697	1600505	+					msbA		JYB88_RS06785	1809		old_locus_tag=JYB88_06785
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1598697	1600505	+	WP_207325914.1	WP_207325914.1		lipid A export permease/ATP-binding protein MsbA	msbA		JYB88_RS06785	1809	602	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1600507	1601511	+					lpxK		JYB88_RS06790	1005		old_locus_tag=JYB88_06790
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1600507	1601511	+	WP_207325915.1	WP_207325915.1		tetraacyldisaccharide 4'-kinase	lpxK		JYB88_RS06790	1005	334	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1601501	1601680	+							JYB88_RS06795	180		old_locus_tag=JYB88_06795
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1601501	1601680	+	WP_207322674.1	WP_207322674.1		Trm112 family protein			JYB88_RS06795	180	59	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1601908	1602633	+							JYB88_RS06800	726		old_locus_tag=JYB88_06800
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1601908	1602633	+	WP_207325916.1	WP_207325916.1		serine/threonine protein phosphatase			JYB88_RS06800	726	241	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1603086	1605056	+							JYB88_RS06805	1971		old_locus_tag=JYB88_06805
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1603086	1605056	+	WP_207325917.1	WP_207325917.1		Ig-like domain-containing protein			JYB88_RS06805	1971	656	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1605120	1606835	-							JYB88_RS06810	1716		old_locus_tag=JYB88_06810
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1605120	1606835	-	WP_207322677.1	WP_207322677.1		hypothetical protein			JYB88_RS06810	1716	571	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1607031	1608398	-							JYB88_RS06815	1368		old_locus_tag=JYB88_06815
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1607031	1608398	-	WP_207325918.1	WP_207325918.1		sigma-54 dependent transcriptional regulator			JYB88_RS06815	1368	455	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1608484	1609374	-							JYB88_RS06820	891		old_locus_tag=JYB88_06820
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1608484	1609374	-	WP_207325919.1	WP_207325919.1		MBL fold metallo-hydrolase			JYB88_RS06820	891	296	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1609472	1612519	-							JYB88_RS06825	3048		old_locus_tag=JYB88_06825
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1609472	1612519	-	WP_207325920.1	WP_207325920.1		efflux RND transporter permease subunit			JYB88_RS06825	3048	1015	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1612516	1615752	-							JYB88_RS06830	3237		old_locus_tag=JYB88_06830
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1612516	1615752	-	WP_207322681.1	WP_207322681.1		efflux RND transporter permease subunit			JYB88_RS06830	3237	1078	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1615768	1616829	-							JYB88_RS06835	1062		old_locus_tag=JYB88_06835
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1615768	1616829	-	WP_207322682.1	WP_207322682.1		efflux RND transporter periplasmic adaptor subunit			JYB88_RS06835	1062	353	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1617107	1618396	-							JYB88_RS06840	1290		old_locus_tag=JYB88_06840
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1617107	1618396	-	WP_207322683.1	WP_207322683.1		citrate synthase			JYB88_RS06840	1290	429	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1618808	1619203	+					sdhC		JYB88_RS06845	396		old_locus_tag=JYB88_06845
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1618808	1619203	+	WP_207322684.1	WP_207322684.1		succinate dehydrogenase, cytochrome b556 subunit	sdhC		JYB88_RS06845	396	131	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1619197	1619544	+					sdhD		JYB88_RS06850	348		old_locus_tag=JYB88_06850
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1619197	1619544	+	WP_207325921.1	WP_207325921.1		succinate dehydrogenase, hydrophobic membrane anchor protein	sdhD		JYB88_RS06850	348	115	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1619545	1621311	+					sdhA		JYB88_RS06855	1767		old_locus_tag=JYB88_06855
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1619545	1621311	+	WP_207322686.1	WP_207322686.1		succinate dehydrogenase flavoprotein subunit	sdhA		JYB88_RS06855	1767	588	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1621325	1622032	+							JYB88_RS06860	708		old_locus_tag=JYB88_06860
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1621325	1622032	+	WP_207325922.1	WP_207325922.1		succinate dehydrogenase iron-sulfur subunit			JYB88_RS06860	708	235	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1622229	1625051	+					sucA		JYB88_RS06865	2823		old_locus_tag=JYB88_06865
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1622229	1625051	+	WP_207322688.1	WP_207322688.1		2-oxoglutarate dehydrogenase E1 component	sucA		JYB88_RS06865	2823	940	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1625081	1626277	+					odhB		JYB88_RS06870	1197		old_locus_tag=JYB88_06870
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1625081	1626277	+	WP_207322689.1	WP_207322689.1		2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase	odhB		JYB88_RS06870	1197	398	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1626355	1627521	+					sucC		JYB88_RS06875	1167		old_locus_tag=JYB88_06875
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1626355	1627521	+	WP_207322690.1	WP_207322690.1		ADP-forming succinate--CoA ligase subunit beta	sucC		JYB88_RS06875	1167	388	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1627521	1628393	+					sucD		JYB88_RS06880	873		old_locus_tag=JYB88_06880
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1627521	1628393	+	WP_207325923.1	WP_207325923.1		succinate--CoA ligase subunit alpha	sucD		JYB88_RS06880	873	290	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1628474	1629385	+							JYB88_RS06885	912		old_locus_tag=JYB88_06885
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1628474	1629385	+	WP_207325924.1	WP_207325924.1		AEC family transporter			JYB88_RS06885	912	303	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1629429	1629929	+							JYB88_RS06890	501		old_locus_tag=JYB88_06890
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1629429	1629929	+	WP_207323130.1	WP_207323130.1		GNAT family N-acetyltransferase			JYB88_RS06890	501	166	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1630009	1630437	-					fur		JYB88_RS06895	429		old_locus_tag=JYB88_06895
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1630009	1630437	-	WP_207322693.1	WP_207322693.1		ferric iron uptake transcriptional regulator	fur		JYB88_RS06895	429	142	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1630689	1631435	+							JYB88_RS06900	747		old_locus_tag=JYB88_06900
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1630689	1631435	+	WP_207325925.1	WP_207325925.1		NAD-dependent deacylase			JYB88_RS06900	747	248	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1631435	1631890	+							JYB88_RS06905	456		old_locus_tag=JYB88_06905
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1631435	1631890	+	WP_207325926.1	WP_207325926.1		AAA family ATPase			JYB88_RS06905	456	151	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1631902	1633212	-					bioA		JYB88_RS06910	1311		old_locus_tag=JYB88_06910
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1631902	1633212	-	WP_207325927.1	WP_207325927.1		adenosylmethionine--8-amino-7-oxononanoate transaminase	bioA		JYB88_RS06910	1311	436	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1633312	1634379	+					bioB		JYB88_RS06915	1068		old_locus_tag=JYB88_06915
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1633312	1634379	+	WP_207325928.1	WP_207325928.1		biotin synthase BioB	bioB		JYB88_RS06915	1068	355	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1634406	1635563	+							JYB88_RS06920	1158		old_locus_tag=JYB88_06920
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1634406	1635563	+	WP_207325929.1	WP_207325929.1		8-amino-7-oxononanoate synthase			JYB88_RS06920	1158	385	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1635560	1636339	+							JYB88_RS06925	780		old_locus_tag=JYB88_06925
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1635560	1636339	+	WP_207325930.1	WP_207325930.1		methyltransferase domain-containing protein			JYB88_RS06925	780	259	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1636339	1637031	+					bioD		JYB88_RS06930	693		old_locus_tag=JYB88_06930
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1636339	1637031	+	WP_207326250.1	WP_207326250.1		dethiobiotin synthase	bioD		JYB88_RS06930	693	230	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1637169	1637879	-					pepE		JYB88_RS06935	711		old_locus_tag=JYB88_06935
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1637169	1637879	-	WP_207325931.1	WP_207325931.1		dipeptidase PepE	pepE		JYB88_RS06935	711	236	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1638176	1639036	+					htpX		JYB88_RS06940	861		old_locus_tag=JYB88_06940
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1638176	1639036	+	WP_207325932.1	WP_207325932.1		protease HtpX	htpX		JYB88_RS06940	861	286	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1639197	1639664	-							JYB88_RS06945	468		old_locus_tag=JYB88_06945
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1639197	1639664	-	WP_207325933.1	WP_207325933.1		OsmC family protein			JYB88_RS06945	468	155	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1639731	1640585	-							JYB88_RS06950	855		old_locus_tag=JYB88_06950
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1639731	1640585	-	WP_207325934.1	WP_207325934.1		DUF1444 family protein			JYB88_RS06950	855	284	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1640696	1641412	-							JYB88_RS06955	717		old_locus_tag=JYB88_06955
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1640696	1641412	-	WP_207325935.1	WP_207325935.1		polysaccharide deacetylase family protein			JYB88_RS06955	717	238	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1643633	1644112	+							JYB88_RS06960	480		old_locus_tag=JYB88_06960
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1643633	1644112	+	WP_207325936.1	WP_207325936.1		group 1 truncated hemoglobin			JYB88_RS06960	480	159	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1644513	1644866	+							JYB88_RS06965	354		old_locus_tag=JYB88_06965
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1644513	1644866	+	WP_207322707.1	WP_207322707.1		cytochrome c3 family protein			JYB88_RS06965	354	117	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1645329	1648076	+							JYB88_RS06970	2748		old_locus_tag=JYB88_06970
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1645329	1648076	+	WP_207325937.1	WP_207325937.1		molybdopterin-dependent oxidoreductase			JYB88_RS06970	2748	915	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1648069	1648893	+					cobA		JYB88_RS06975	825		old_locus_tag=JYB88_06975
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1648069	1648893	+	WP_207325938.1	WP_207325938.1		uroporphyrinogen-III C-methyltransferase	cobA		JYB88_RS06975	825	274	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1648886	1650148	+							JYB88_RS06980	1263		old_locus_tag=JYB88_06980
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1648886	1650148	+	WP_207325939.1	WP_207325939.1		ANTAR domain-containing protein			JYB88_RS06980	1263	420	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1650381	1652930	+					nirB		JYB88_RS06985	2550		old_locus_tag=JYB88_06985
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1650381	1652930	+	WP_207325940.1	WP_207325940.1		nitrite reductase large subunit NirB	nirB		JYB88_RS06985	2550	849	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1652927	1653256	+					nirD		JYB88_RS06990	330		old_locus_tag=JYB88_06990
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1652927	1653256	+	WP_207325941.1	WP_207325941.1		nitrite reductase small subunit NirD	nirD		JYB88_RS06990	330	109	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1653253	1654719	+							JYB88_RS06995	1467		old_locus_tag=JYB88_06995
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1653253	1654719	+	WP_207326251.1	WP_207326251.1		NarK family nitrate/nitrite MFS transporter			JYB88_RS06995	1467	488	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1654771	1656558	+							JYB88_RS07000	1788		old_locus_tag=JYB88_07000
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1654771	1656558	+	WP_207325942.1	WP_207325942.1		bifunctional protein-serine/threonine kinase/phosphatase			JYB88_RS07000	1788	595	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1656541	1657365	-							JYB88_RS07005	825		old_locus_tag=JYB88_07005
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1656541	1657365	-	WP_228289741.1	WP_228289741.1		cytochrome b/b6 domain-containing protein			JYB88_RS07005	825	274	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1657635	1658264	+							JYB88_RS07010	630		old_locus_tag=JYB88_07010
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1657635	1658264	+	WP_207322715.1	WP_207322715.1		LuxR C-terminal-related transcriptional regulator			JYB88_RS07010	630	209	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1658436	1660196	-							JYB88_RS07015	1761		old_locus_tag=JYB88_07015
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1658436	1660196	-	WP_207325943.1	WP_207325943.1		PDZ domain-containing protein			JYB88_RS07015	1761	586	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1660421	1660774	+					hinT		JYB88_RS07020	354		old_locus_tag=JYB88_07020
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1660421	1660774	+	WP_207322717.1	WP_207322717.1		purine nucleoside phosphoramidase	hinT		JYB88_RS07020	354	117	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1660774	1661769	+							JYB88_RS07025	996		old_locus_tag=JYB88_07025
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1660774	1661769	+	WP_207325944.1	WP_207325944.1		hotdog fold thioesterase			JYB88_RS07025	996	331	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1662029	1664260	+							JYB88_RS07030	2232		old_locus_tag=JYB88_07030
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1662029	1664260	+	WP_207326253.1	WP_207326253.1		TonB-dependent receptor			JYB88_RS07030	2232	743	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1664316	1664576	+							JYB88_RS07035	261		old_locus_tag=JYB88_07035
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1664316	1664576	+	WP_207325945.1	WP_207325945.1		hypothetical protein			JYB88_RS07035	261	86	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1664594	1665235	+					pnuC		JYB88_RS07040	642		old_locus_tag=JYB88_07040
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1664594	1665235	+	WP_207326254.1	WP_207326254.1		nicotinamide riboside transporter PnuC	pnuC		JYB88_RS07040	642	213	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1665232	1666182	+							JYB88_RS07045	951		old_locus_tag=JYB88_07045
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1665232	1666182	+	WP_207325946.1	WP_207325946.1		phosphotransferase			JYB88_RS07045	951	316	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1666805	1667647	+							JYB88_RS07050	843		old_locus_tag=JYB88_07050
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1666805	1667647	+	WP_207325947.1	WP_207325947.1		DUF6279 family lipoprotein			JYB88_RS07050	843	280	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1667704	1668312	+							JYB88_RS07055	609		old_locus_tag=JYB88_07055
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1667704	1668312	+	WP_207325948.1	WP_207325948.1		DoxX family protein			JYB88_RS07055	609	202	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1668389	1668937	+							JYB88_RS07060	549		old_locus_tag=JYB88_07060
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1668389	1668937	+	WP_207325949.1	WP_207325949.1		NAD(P)H nitroreductase			JYB88_RS07060	549	182	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1668934	1669665	-							JYB88_RS07065	732		old_locus_tag=JYB88_07065
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1668934	1669665	-	WP_207322724.1	WP_207322724.1		FprA family A-type flavoprotein			JYB88_RS07065	732	243	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1669686	1670297	-							JYB88_RS07070	612		old_locus_tag=JYB88_07070
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1669686	1670297	-	WP_207325950.1	WP_207325950.1		chemotaxis protein			JYB88_RS07070	612	203	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1670401	1670898	+							JYB88_RS07075	498		old_locus_tag=JYB88_07075
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1670401	1670898	+	WP_207322726.1	WP_207322726.1		GNAT family N-acetyltransferase			JYB88_RS07075	498	165	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1671103	1671717	+							JYB88_RS07080	615		old_locus_tag=JYB88_07080
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1671103	1671717	+	WP_207322727.1	WP_207322727.1		2OG-Fe(II) oxygenase			JYB88_RS07080	615	204	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1671847	1672446	+							JYB88_RS07085	600		old_locus_tag=JYB88_07085
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1671847	1672446	+	WP_207325951.1	WP_207325951.1		GNAT family N-acetyltransferase			JYB88_RS07085	600	199	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1672480	1672932	+							JYB88_RS07090	453		old_locus_tag=JYB88_07090
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1672480	1672932	+	WP_207325952.1	WP_207325952.1		GNAT family N-acetyltransferase			JYB88_RS07090	453	150	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1672977	1673378	+							JYB88_RS07095	402		old_locus_tag=JYB88_07095
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1672977	1673378	+	WP_207325953.1	WP_207325953.1		hypothetical protein			JYB88_RS07095	402	133	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1673436	1674254	-							JYB88_RS07100	819		old_locus_tag=JYB88_07100
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1673436	1674254	-	WP_207322731.1	WP_207322731.1		ABC transporter substrate-binding protein			JYB88_RS07100	819	272	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1674593	1677421	+							JYB88_RS07105	2829		old_locus_tag=JYB88_07105
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1674593	1677421	+	WP_207325954.1	WP_207325954.1		ExeM/NucH family extracellular endonuclease			JYB88_RS07105	2829	942	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1677479	1677799	-							JYB88_RS07110	321		old_locus_tag=JYB88_07110
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1677479	1677799	-	WP_207325955.1	WP_207325955.1		DUF1318 domain-containing protein			JYB88_RS07110	321	106	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1677809	1677997	-							JYB88_RS07115	189		old_locus_tag=JYB88_07115
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1677809	1677997	-	WP_207325956.1	WP_207325956.1		YnbE family lipoprotein			JYB88_RS07115	189	62	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1678012	1681179	-							JYB88_RS07120	3168		old_locus_tag=JYB88_07120
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1678012	1681179	-	WP_207325957.1	WP_207325957.1		YdbH domain-containing protein			JYB88_RS07120	3168	1055	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1681299	1682402	-							JYB88_RS07125	1104		old_locus_tag=JYB88_07125
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1681299	1682402	-	WP_207325958.1	WP_207325958.1		MBL fold metallo-hydrolase			JYB88_RS07125	1104	367	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1682532	1683143	+							JYB88_RS07130	612		old_locus_tag=JYB88_07130
CDS	with_protein	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1682532	1683143	+	WP_207325959.1	WP_207325959.1		TetR/AcrR family transcriptional regulator			JYB88_RS07130	612	203	
gene	protein_coding	GCF_017354925.1	Primary Assembly	chromosome		NZ_CP071504.1	1683278	1684123	-							JYB88_RS07135	846		old_locus_tag=JYB88_07135
