# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2661628	2662029	-	WP_203327210.1	WP_203327210.1		DUF2802 domain-containing protein			JQC75_RS11680	402	133	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2662102	2662596	-							JQC75_RS11685	495		old_locus_tag=JQC75_11685
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2662102	2662596	-	WP_011760385.1	WP_011760385.1		chemotaxis protein CheW			JQC75_RS11685	495	164	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2662604	2663701	-							JQC75_RS11690	1098		old_locus_tag=JQC75_11690
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2662604	2663701	-	WP_203324266.1	WP_203324266.1		chemotaxis protein CheW			JQC75_RS11690	1098	365	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2663685	2664476	-							JQC75_RS11695	792		old_locus_tag=JQC75_11695
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2663685	2664476	-	WP_203324267.1	WP_203324267.1		ParA family protein			JQC75_RS11695	792	263	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2664499	2664930	-							JQC75_RS11700	432		old_locus_tag=JQC75_11700
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2664499	2664930	-	WP_203324268.1	WP_203324268.1		membrane anchored protein in chemotaxis locus			JQC75_RS11700	432	143	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2664923	2666032	-							JQC75_RS11705	1110		old_locus_tag=JQC75_11705
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2664923	2666032	-	WP_203324269.1	WP_203324269.1		chemotaxis response regulator protein-glutamate methylesterase			JQC75_RS11705	1110	369	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2666063	2668330	-							JQC75_RS11710	2268		old_locus_tag=JQC75_11710
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2666063	2668330	-	WP_203324270.1	WP_203324270.1		chemotaxis protein CheA			JQC75_RS11710	2268	755	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2668346	2669083	-							JQC75_RS11715	738		old_locus_tag=JQC75_11715
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2668346	2669083	-	WP_203324271.1	WP_203324271.1		protein phosphatase CheZ			JQC75_RS11715	738	245	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2669097	2669480	-					cheY		JQC75_RS11720	384		old_locus_tag=JQC75_11720
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2669097	2669480	-	WP_011760392.1	WP_011760392.1		chemotaxis response regulator CheY	cheY		JQC75_RS11720	384	127	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2669525	2670244	-							JQC75_RS11725	720		old_locus_tag=JQC75_11725
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2669525	2670244	-	WP_203324272.1	WP_203324272.1		RNA polymerase sigma factor FliA			JQC75_RS11725	720	239	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2670237	2671118	-							JQC75_RS11730	882		old_locus_tag=JQC75_11730
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2670237	2671118	-	WP_011760394.1	WP_011760394.1		MinD/ParA family protein			JQC75_RS11730	882	293	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2671123	2672514	-					flhF		JQC75_RS11735	1392		old_locus_tag=JQC75_11735
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2671123	2672514	-	WP_203324273.1	WP_203324273.1		flagellar biosynthesis protein FlhF	flhF		JQC75_RS11735	1392	463	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2672527	2674626	-					flhA		JQC75_RS11740	2100		old_locus_tag=JQC75_11740
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2672527	2674626	-	WP_203324274.1	WP_203324274.1		flagellar biosynthesis protein FlhA	flhA		JQC75_RS11740	2100	699	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2674726	2675859	-					flhB		JQC75_RS11745	1134		old_locus_tag=JQC75_11745
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2674726	2675859	-	WP_203324275.1	WP_203324275.1		flagellar biosynthesis protein FlhB	flhB		JQC75_RS11745	1134	377	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2675861	2676649	-					fliR		JQC75_RS11750	789		old_locus_tag=JQC75_11750
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2675861	2676649	-	WP_203324276.1	WP_203324276.1		flagellar type III secretion system protein FliR	fliR		JQC75_RS11750	789	262	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2676649	2676918	-					fliQ		JQC75_RS11755	270		old_locus_tag=JQC75_11755
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2676649	2676918	-	WP_203324277.1	WP_203324277.1		flagellar biosynthesis protein FliQ	fliQ		JQC75_RS11755	270	89	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2676924	2677673	-					fliP		JQC75_RS11760	750		old_locus_tag=JQC75_11760
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2676924	2677673	-	WP_203324278.1	WP_203324278.1		flagellar type III secretion system pore protein FliP	fliP		JQC75_RS11760	750	249	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2677670	2678023	-					fliO		JQC75_RS11765	354		old_locus_tag=JQC75_11765
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2677670	2678023	-	WP_239002151.1	WP_239002151.1		flagellar biosynthetic protein FliO	fliO		JQC75_RS11765	354	117	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2678062	2678436	-					fliN		JQC75_RS11770	375		old_locus_tag=JQC75_11770
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2678062	2678436	-	WP_011760402.1	WP_011760402.1		flagellar motor switch protein FliN	fliN		JQC75_RS11770	375	124	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2678448	2679476	-					fliM		JQC75_RS11775	1029		old_locus_tag=JQC75_11775
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2678448	2679476	-	WP_011760403.1	WP_011760403.1		flagellar motor switch protein FliM	fliM		JQC75_RS11775	1029	342	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2679515	2680039	-					fliL		JQC75_RS11780	525		old_locus_tag=JQC75_11780
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2679515	2680039	-	WP_203324280.1	WP_203324280.1		flagellar basal body-associated protein FliL	fliL		JQC75_RS11780	525	174	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2680123	2681820	-							JQC75_RS11785	1698		old_locus_tag=JQC75_11785
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2680123	2681820	-	WP_239002001.1	WP_239002001.1		flagellar hook-length control protein FliK			JQC75_RS11785	1698	565	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2681974	2682420	-					fliJ		JQC75_RS11790	447		old_locus_tag=JQC75_11790
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2681974	2682420	-	WP_203324281.1	WP_203324281.1		flagellar export protein FliJ	fliJ		JQC75_RS11790	447	148	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2682424	2683764	-					fliI		JQC75_RS11795	1341		old_locus_tag=JQC75_11795
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2682424	2683764	-	WP_203324282.1	WP_203324282.1		flagellar protein export ATPase FliI	fliI		JQC75_RS11795	1341	446	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2683733	2684635	-					fliH		JQC75_RS11800	903		old_locus_tag=JQC75_11800
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2683733	2684635	-	WP_203324283.1	WP_203324283.1		flagellar assembly protein FliH	fliH		JQC75_RS11800	903	300	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2684635	2685672	-					fliG		JQC75_RS11805	1038		old_locus_tag=JQC75_11805
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2684635	2685672	-	WP_011760409.1	WP_011760409.1		flagellar motor switch protein FliG	fliG		JQC75_RS11805	1038	345	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2685665	2687350	-					fliF		JQC75_RS11810	1686		old_locus_tag=JQC75_11810
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2685665	2687350	-	WP_203327212.1	WP_203327212.1		flagellar M-ring protein FliF	fliF		JQC75_RS11810	1686	561	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2687387	2687722	-					fliE		JQC75_RS11815	336		old_locus_tag=JQC75_11815
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2687387	2687722	-	WP_203324284.1	WP_203324284.1		flagellar hook-basal body complex protein FliE	fliE		JQC75_RS11815	336	111	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2687846	2689186	-							JQC75_RS11820	1341		old_locus_tag=JQC75_11820
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2687846	2689186	-	WP_203324285.1	WP_203324285.1		sigma-54 dependent transcriptional regulator			JQC75_RS11820	1341	446	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2689179	2690252	-							JQC75_RS11825	1074		old_locus_tag=JQC75_11825
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2689179	2690252	-	WP_203324286.1	WP_203324286.1		ATP-binding protein			JQC75_RS11825	1074	357	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2690345	2691772	-							JQC75_RS11830	1428		old_locus_tag=JQC75_11830
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2690345	2691772	-	WP_203327213.1	WP_203327213.1		sigma-54 dependent transcriptional regulator			JQC75_RS11830	1428	475	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2692065	2692475	-					fliS		JQC75_RS11835	411		old_locus_tag=JQC75_11835
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2692065	2692475	-	WP_203324287.1	WP_203324287.1		flagellar export chaperone FliS	fliS		JQC75_RS11835	411	136	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2692482	2692802	-							JQC75_RS11840	321		old_locus_tag=JQC75_11840
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2692482	2692802	-	WP_203324288.1	WP_203324288.1		hypothetical protein			JQC75_RS11840	321	106	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2692832	2694196	-					fliD		JQC75_RS11845	1365		old_locus_tag=JQC75_11845
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2692832	2694196	-	WP_203324289.1	WP_203324289.1		flagellar filament capping protein FliD	fliD		JQC75_RS11845	1365	454	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2694222	2694629	-							JQC75_RS11850	408		old_locus_tag=JQC75_11850
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2694222	2694629	-	WP_239002002.1	WP_239002002.1		flagellar protein FlaG			JQC75_RS11850	408	135	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2694755	2695573	-							JQC75_RS11855	819		old_locus_tag=JQC75_11855
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2694755	2695573	-	WP_203324290.1	WP_203324290.1		flagellin FliC			JQC75_RS11855	819	272	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2695821	2696642	-							JQC75_RS11860	822		old_locus_tag=JQC75_11860
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2695821	2696642	-	WP_203324291.1	WP_203324291.1		flagellin FliC			JQC75_RS11860	822	273	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2696735	2697940	-					flgL		JQC75_RS11865	1206		old_locus_tag=JQC75_11865
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2696735	2697940	-	WP_203324292.1	WP_203324292.1		flagellar hook-associated protein FlgL	flgL		JQC75_RS11865	1206	401	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2697953	2699869	-					flgK		JQC75_RS11870	1917		old_locus_tag=JQC75_11870
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2697953	2699869	-	WP_203324293.1	WP_203324293.1		flagellar hook-associated protein FlgK	flgK		JQC75_RS11870	1917	638	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2699891	2701018	-					flgJ		JQC75_RS11875	1128		old_locus_tag=JQC75_11875
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2699891	2701018	-	WP_203324294.1	WP_203324294.1		flagellar assembly peptidoglycan hydrolase FlgJ	flgJ		JQC75_RS11875	1128	375	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2701046	2702137	-							JQC75_RS11880	1092		old_locus_tag=JQC75_11880
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2701046	2702137	-	WP_203324295.1	WP_203324295.1		flagellar basal body P-ring protein FlgI			JQC75_RS11880	1092	363	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2702150	2702824	-					flgH		JQC75_RS11885	675		old_locus_tag=JQC75_11885
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2702150	2702824	-	WP_203324296.1	WP_203324296.1		flagellar basal body L-ring protein FlgH	flgH		JQC75_RS11885	675	224	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2702837	2703625	-					flgG		JQC75_RS11890	789		old_locus_tag=JQC75_11890
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2702837	2703625	-	WP_011760426.1	WP_011760426.1		flagellar basal-body rod protein FlgG	flgG		JQC75_RS11890	789	262	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2703638	2704381	-					flgF		JQC75_RS11895	744		old_locus_tag=JQC75_11895
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2703638	2704381	-	WP_203324297.1	WP_203324297.1		flagellar basal-body rod protein FlgF	flgF		JQC75_RS11895	744	247	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2704548	2705909	-					flgE		JQC75_RS11900	1362		old_locus_tag=JQC75_11900
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2704548	2705909	-	WP_203324298.1	WP_203324298.1		flagellar hook protein FlgE	flgE		JQC75_RS11900	1362	453	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2705944	2706672	-					flgD		JQC75_RS11905	729		old_locus_tag=JQC75_11905
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2705944	2706672	-	WP_203324299.1	WP_203324299.1		flagellar hook assembly protein FlgD	flgD		JQC75_RS11905	729	242	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2706699	2707112	-					flgC		JQC75_RS11910	414		old_locus_tag=JQC75_11910
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2706699	2707112	-	WP_011760430.1	WP_011760430.1		flagellar basal body rod protein FlgC	flgC		JQC75_RS11910	414	137	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2707115	2707513	-					flgB		JQC75_RS11915	399		old_locus_tag=JQC75_11915
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2707115	2707513	-	WP_203324300.1	WP_203324300.1		flagellar basal body rod protein FlgB	flgB		JQC75_RS11915	399	132	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2707655	2708488	-							JQC75_RS11920	834		old_locus_tag=JQC75_11920
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2707655	2708488	-	WP_203324301.1	WP_203324301.1		protein-glutamate O-methyltransferase CheR			JQC75_RS11920	834	277	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2708649	2709569	-							JQC75_RS11925	921		old_locus_tag=JQC75_11925
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2708649	2709569	-	WP_203324302.1	WP_203324302.1		chemotaxis protein CheV			JQC75_RS11925	921	306	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2709773	2710480	+					flgA		JQC75_RS11930	708		old_locus_tag=JQC75_11930
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2709773	2710480	+	WP_203324303.1	WP_203324303.1		flagellar basal body P-ring formation protein FlgA	flgA		JQC75_RS11930	708	235	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2710555	2710890	+					flgM		JQC75_RS11935	336		old_locus_tag=JQC75_11935
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2710555	2710890	+	WP_203324304.1	WP_203324304.1		flagellar biosynthesis anti-sigma factor FlgM	flgM		JQC75_RS11935	336	111	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2710999	2711433	+							JQC75_RS11940	435		old_locus_tag=JQC75_11940
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2710999	2711433	+	WP_203324305.1	WP_203324305.1		flagellar protein FlgN			JQC75_RS11940	435	144	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2711565	2712020	-							JQC75_RS11945	456		old_locus_tag=JQC75_11945
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2711565	2712020	-	WP_203324306.1	WP_203324306.1		LPP20 family lipoprotein			JQC75_RS11945	456	151	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2712017	2712649	-							JQC75_RS11950	633		old_locus_tag=JQC75_11950
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2712017	2712649	-	WP_203324307.1	WP_203324307.1		FlgO family outer membrane protein			JQC75_RS11950	633	210	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2712934	2714109	+							JQC75_RS11955	1176		old_locus_tag=JQC75_11955
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2712934	2714109	+	WP_203324308.1	WP_203324308.1		flagellar assembly protein FlgT			JQC75_RS11955	1176	391	
gene	tRNA	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2714164	2714239	+							JQC75_RS11960	76		old_locus_tag=JQC75_11960
tRNA		GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2714164	2714239	+				tRNA-Arg			JQC75_RS11960	76		anticodon=CCT
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2714746	2714973	-							JQC75_RS11965	228		old_locus_tag=JQC75_11965
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2714746	2714973	-	WP_203324309.1	WP_203324309.1		hypothetical protein			JQC75_RS11965	228	75	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2714973	2715527	-							JQC75_RS11970	555		old_locus_tag=JQC75_11970
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2714973	2715527	-	WP_203324310.1	WP_203324310.1		hypothetical protein			JQC75_RS11970	555	184	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2715524	2715934	-							JQC75_RS11975	411		old_locus_tag=JQC75_11975
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2715524	2715934	-	WP_203324311.1	WP_203324311.1		DUF5681 domain-containing protein			JQC75_RS11975	411	136	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2716252	2717292	-							JQC75_RS11980	1041		old_locus_tag=JQC75_11980
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2716252	2717292	-	WP_203324101.1	WP_203324101.1		IS481 family transposase			JQC75_RS11980	1041	346	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2717526	2718380	-							JQC75_RS11985	855		old_locus_tag=JQC75_11985
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2717526	2718380	-	WP_203324312.1	WP_203324312.1		hypothetical protein			JQC75_RS11985	855	284	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2718465	2718866	-							JQC75_RS11990	402		old_locus_tag=JQC75_11990
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2718465	2718866	-	WP_203324313.1	WP_203324313.1		hypothetical protein			JQC75_RS11990	402	133	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2718995	2719189	-							JQC75_RS11995	195		old_locus_tag=JQC75_11995
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2718995	2719189	-	WP_203324314.1	WP_203324314.1		helix-turn-helix domain-containing protein			JQC75_RS11995	195	64	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2719276	2719920	-							JQC75_RS12000	645		old_locus_tag=JQC75_12000
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2719276	2719920	-	WP_203324315.1	WP_203324315.1		hypothetical protein			JQC75_RS12000	645	214	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2719922	2721199	-							JQC75_RS12005	1278		old_locus_tag=JQC75_12005
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2719922	2721199	-	WP_203324316.1	WP_203324316.1		site-specific integrase			JQC75_RS12005	1278	425	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2721823	2723463	-							JQC75_RS12010	1641		old_locus_tag=JQC75_12010
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2721823	2723463	-	WP_203324317.1	WP_203324317.1		methyl-accepting chemotaxis protein			JQC75_RS12010	1641	546	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2724195	2725376	+							JQC75_RS12015	1182		old_locus_tag=JQC75_12015
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2724195	2725376	+	WP_203324318.1	WP_203324318.1		UDP-N-acetylglucosamine 4,6-dehydratase			JQC75_RS12015	1182	393	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2725387	2726535	+							JQC75_RS12020	1149		old_locus_tag=JQC75_12020
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2725387	2726535	+	WP_203324319.1	WP_203324319.1		LegC family aminotransferase			JQC75_RS12020	1149	382	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2726538	2727386	+							JQC75_RS12025	849		old_locus_tag=JQC75_12025
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2726538	2727386	+	WP_203324320.1	WP_203324320.1		3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein			JQC75_RS12025	849	282	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2727373	2728200	+							JQC75_RS12030	828		old_locus_tag=JQC75_12030
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2727373	2728200	+	WP_203324321.1	WP_203324321.1		GNAT family N-acetyltransferase			JQC75_RS12030	828	275	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2728200	2729351	+					neuC		JQC75_RS12035	1152		old_locus_tag=JQC75_12035
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2728200	2729351	+	WP_203324322.1	WP_203324322.1		UDP-N-acetylglucosamine 2-epimerase	neuC		JQC75_RS12035	1152	383	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2729344	2730021	+							JQC75_RS12040	678		old_locus_tag=JQC75_12040
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2729344	2730021	+	WP_203324323.1	WP_203324323.1		PIG-L family deacetylase			JQC75_RS12040	678	225	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2730018	2731094	+					neuB		JQC75_RS12045	1077		old_locus_tag=JQC75_12045
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2730018	2731094	+	WP_203324324.1	WP_203324324.1		N-acetylneuraminate synthase	neuB		JQC75_RS12045	1077	358	
gene	protein_coding	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2731087	2731734	+							JQC75_RS12050	648		old_locus_tag=JQC75_12050
CDS	with_protein	GCF_016834455.1	Primary Assembly	chromosome		NZ_CP069213.1	2731087	2731734	+	WP_203324325.1	WP_203324325.1		acetyltransferase			JQC75_RS12050	648	215	
