# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2653186	2653611	+	WP_088904896.1	WP_088904896.1		acyl-CoA thioesterase			CFF01_RS11610	426	141	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2653838	2654497	+							CFF01_RS11615	660		old_locus_tag=CFF01_11615
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2653838	2654497	+	WP_033540713.1	WP_033540713.1		response regulator transcription factor			CFF01_RS11615	660	219	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2654577	2655410	-					fghA		CFF01_RS11620	834		old_locus_tag=CFF01_11620
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2654577	2655410	-	WP_088904897.1	WP_088904897.1		S-formylglutathione hydrolase	fghA		CFF01_RS11620	834	277	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2655458	2656588	-							CFF01_RS11625	1131		old_locus_tag=CFF01_11625
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2655458	2656588	-	WP_033540711.1	WP_033540711.1		S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase			CFF01_RS11625	1131	376	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2656777	2657646	+							CFF01_RS11630	870		old_locus_tag=CFF01_11630
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2656777	2657646	+	WP_088904898.1	WP_088904898.1		LysR substrate-binding domain-containing protein			CFF01_RS11630	870	289	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2657779	2658024	-							CFF01_RS11635	246		old_locus_tag=CFF01_11635
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2657779	2658024	-	WP_088904899.1	WP_088904899.1		YdcH family protein			CFF01_RS11635	246	81	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2658201	2659490	-							CFF01_RS11640	1290		old_locus_tag=CFF01_11640
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2658201	2659490	-	WP_088904900.1	WP_088904900.1		FAD-binding oxidoreductase			CFF01_RS11640	1290	429	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2659866	2660477	-							CFF01_RS11645	612		old_locus_tag=CFF01_11645
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2659866	2660477	-	WP_088904901.1	WP_088904901.1		fumarylacetoacetate hydrolase family protein			CFF01_RS11645	612	203	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2660511	2663933	-							CFF01_RS11650	3423		old_locus_tag=CFF01_11650
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2660511	2663933	-	WP_088904902.1	WP_088904902.1		hybrid sensor histidine kinase/response regulator			CFF01_RS11650	3423	1140	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2664112	2666064	+					acs		CFF01_RS11655	1953		old_locus_tag=CFF01_11655
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2664112	2666064	+	WP_033540705.1	WP_033540705.1		acetate--CoA ligase	acs		CFF01_RS11655	1953	650	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2666190	2667929	+							CFF01_RS11660	1740		old_locus_tag=CFF01_11660
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2666190	2667929	+	WP_088904903.1	WP_088904903.1		DEAD/DEAH box helicase			CFF01_RS11660	1740	579	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2667995	2668252	+							CFF01_RS11665	258		old_locus_tag=CFF01_11665
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2667995	2668252	+	WP_088904904.1	WP_088904904.1		GrxA family glutaredoxin			CFF01_RS11665	258	85	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2668303	2669445	-							CFF01_RS11670	1143		old_locus_tag=CFF01_11670
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2668303	2669445	-	WP_088904905.1	WP_088904905.1		DcaP family trimeric outer membrane transporter			CFF01_RS11670	1143	380	
gene	tRNA	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2670054	2670129	-							CFF01_RS11675	76		old_locus_tag=CFF01_11675
tRNA		GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2670054	2670129	-				tRNA-Lys			CFF01_RS11675	76		anticodon=TTT
gene	tRNA	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2670168	2670243	-							CFF01_RS11680	76		old_locus_tag=CFF01_11680
tRNA		GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2670168	2670243	-				tRNA-Lys			CFF01_RS11680	76		anticodon=TTT
gene	tRNA	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2670282	2670357	-							CFF01_RS11685	76		old_locus_tag=CFF01_11685
tRNA		GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2670282	2670357	-				tRNA-Lys			CFF01_RS11685	76		anticodon=TTT
gene	tRNA	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2670396	2670471	-							CFF01_RS11690	76		old_locus_tag=CFF01_11690
tRNA		GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2670396	2670471	-				tRNA-Lys			CFF01_RS11690	76		anticodon=TTT
gene	tRNA	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2670510	2670585	-							CFF01_RS11695	76		old_locus_tag=CFF01_11695
tRNA		GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2670510	2670585	-				tRNA-Lys			CFF01_RS11695	76		anticodon=TTT
gene	tRNA	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2670624	2670699	-							CFF01_RS11700	76		old_locus_tag=CFF01_11700
tRNA		GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2670624	2670699	-				tRNA-Lys			CFF01_RS11700	76		anticodon=TTT
gene	tRNA	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2670738	2670813	-							CFF01_RS11705	76		old_locus_tag=CFF01_11705
tRNA		GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2670738	2670813	-				tRNA-Lys			CFF01_RS11705	76		anticodon=TTT
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2670975	2671697	-					ybgF		CFF01_RS11710	723		old_locus_tag=CFF01_11710
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2670975	2671697	-	WP_033539974.1	WP_033539974.1		tol-pal system protein YbgF	ybgF		CFF01_RS11710	723	240	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2671717	2672259	-					pal		CFF01_RS11715	543		old_locus_tag=CFF01_11715
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2671717	2672259	-	WP_033539975.1	WP_033539975.1		peptidoglycan-associated lipoprotein Pal	pal		CFF01_RS11715	543	180	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2672294	2673619	-					tolB		CFF01_RS11720	1326		old_locus_tag=CFF01_11720
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2672294	2673619	-	WP_088904906.1	WP_088904906.1		Tol-Pal system beta propeller repeat protein TolB	tolB		CFF01_RS11720	1326	441	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2673629	2674564	-					tolA		CFF01_RS11725	936		old_locus_tag=CFF01_11725
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2673629	2674564	-	WP_033539977.1	WP_033539977.1		cell envelope integrity protein TolA	tolA		CFF01_RS11725	936	311	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2674568	2675002	-					tolR		CFF01_RS11730	435		old_locus_tag=CFF01_11730
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2674568	2675002	-	WP_033539978.1	WP_033539978.1		protein TolR	tolR		CFF01_RS11730	435	144	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2675002	2675691	-					tolQ		CFF01_RS11735	690		old_locus_tag=CFF01_11735
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2675002	2675691	-	WP_033539979.1	WP_033539979.1		protein TolQ	tolQ		CFF01_RS11735	690	229	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2675681	2676079	-					ybgC		CFF01_RS11740	399		old_locus_tag=CFF01_11740
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2675681	2676079	-	WP_033539980.1	WP_033539980.1		tol-pal system-associated acyl-CoA thioesterase	ybgC		CFF01_RS11740	399	132	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2676237	2678390	-							CFF01_RS11745	2154		old_locus_tag=CFF01_11745
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2676237	2678390	-	WP_088904907.1	WP_088904907.1		prolyl oligopeptidase family serine peptidase			CFF01_RS11745	2154	717	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2679010	2679867	-							CFF01_RS11750	858		old_locus_tag=CFF01_11750
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2679010	2679867	-	WP_088905941.1	WP_088905941.1		OmpA family protein			CFF01_RS11750	858	285	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2680036	2680728	+					rnt		CFF01_RS11755	693		old_locus_tag=CFF01_11755
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2680036	2680728	+	WP_088904908.1	WP_088904908.1		ribonuclease T	rnt		CFF01_RS11755	693	230	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2680864	2681880	-							CFF01_RS11760	1017		old_locus_tag=CFF01_11760
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2680864	2681880	-	WP_088904909.1	WP_088904909.1		DUF3137 domain-containing protein			CFF01_RS11760	1017	338	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2682032	2682637	-							CFF01_RS11765	606		old_locus_tag=CFF01_11765
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2682032	2682637	-	WP_033539985.1	WP_033539985.1		peroxiredoxin C			CFF01_RS11765	606	201	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2682951	2684270	+							CFF01_RS11770	1320		old_locus_tag=CFF01_11770
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2682951	2684270	+	WP_088904910.1	WP_088904910.1		Na+/H+ antiporter family protein			CFF01_RS11770	1320	439	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2684382	2685008	-					upp		CFF01_RS11775	627		old_locus_tag=CFF01_11775
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2684382	2685008	-	WP_033539987.1	WP_033539987.1		uracil phosphoribosyltransferase	upp		CFF01_RS11775	627	208	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2685222	2686259	+					purM		CFF01_RS11780	1038		old_locus_tag=CFF01_11780
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2685222	2686259	+	WP_033539988.1	WP_033539988.1		phosphoribosylformylglycinamidine cyclo-ligase	purM		CFF01_RS11780	1038	345	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2686259	2686903	+					purN		CFF01_RS11785	645		old_locus_tag=CFF01_11785
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2686259	2686903	+	WP_088904911.1	WP_088904911.1		phosphoribosylglycinamide formyltransferase	purN		CFF01_RS11785	645	214	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2687180	2687926	+							CFF01_RS11790	747		old_locus_tag=CFF01_11790
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2687180	2687926	+	WP_033539990.1	WP_033539990.1		HAD-IIA family hydrolase			CFF01_RS11790	747	248	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2688304	2689965	+							CFF01_RS11795	1662		old_locus_tag=CFF01_11795
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2688304	2689965	+	WP_088904912.1	WP_088904912.1		M28 family metallopeptidase			CFF01_RS11795	1662	553	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2690306	2691964	+					asnB		CFF01_RS11800	1659		old_locus_tag=CFF01_11800
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2690306	2691964	+	WP_088904913.1	WP_088904913.1		asparagine synthase B	asnB		CFF01_RS11800	1659	552	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2692002	2692778	-							CFF01_RS11805	777		old_locus_tag=CFF01_11805
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2692002	2692778	-	WP_088904914.1	WP_088904914.1		transporter substrate-binding domain-containing protein			CFF01_RS11805	777	258	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2692844	2693191	-							CFF01_RS11810	348		old_locus_tag=CFF01_11810
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2692844	2693191	-	WP_088904915.1	WP_088904915.1		5-carboxymethyl-2-hydroxymuconate Delta-isomerase			CFF01_RS11810	348	115	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2693194	2693544	-							CFF01_RS11815	351		old_locus_tag=CFF01_11815
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2693194	2693544	-	WP_088904916.1	WP_088904916.1		VOC family protein			CFF01_RS11815	351	116	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2693714	2694418	-							CFF01_RS11820	705		old_locus_tag=CFF01_11820
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2693714	2694418	-	WP_033539996.1	WP_033539996.1		hypothetical protein			CFF01_RS11820	705	234	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2694498	2694923	-							CFF01_RS11825	426		old_locus_tag=CFF01_11825
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2694498	2694923	-	WP_088904917.1	WP_088904917.1		GNAT family N-acetyltransferase			CFF01_RS11825	426	141	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2695060	2696052	-							CFF01_RS11830	993		old_locus_tag=CFF01_11830
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2695060	2696052	-	WP_088904918.1	WP_088904918.1		FAD-binding oxidoreductase			CFF01_RS11830	993	330	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2696338	2699313	+							CFF01_RS11835	2976		old_locus_tag=CFF01_11835
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2696338	2699313	+	WP_232479430.1	WP_232479430.1		DUF748 domain-containing protein			CFF01_RS11835	2976	991	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2699496	2699852	+							CFF01_RS11840	357		old_locus_tag=CFF01_11840
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2699496	2699852	+	WP_033540000.1	WP_033540000.1		glutathione S-transferase N-terminal domain-containing protein			CFF01_RS11840	357	118	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2699902	2700306	-							CFF01_RS11845	405		old_locus_tag=CFF01_11845
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2699902	2700306	-	WP_088904920.1	WP_088904920.1		CBS domain-containing protein			CFF01_RS11845	405	134	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2700303	2700653	-							CFF01_RS11850	351		old_locus_tag=CFF01_11850
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2700303	2700653	-	WP_033540002.1	WP_033540002.1		P-II family nitrogen regulator			CFF01_RS11850	351	116	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2700643	2701431	-							CFF01_RS11855	789		old_locus_tag=CFF01_11855
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2700643	2701431	-	WP_181404188.1	WP_181404188.1		DUF1538 domain-containing protein			CFF01_RS11855	789	262	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2701431	2702165	-							CFF01_RS11860	735		old_locus_tag=CFF01_11860
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2701431	2702165	-	WP_033540004.1	WP_033540004.1		DUF1538 domain-containing protein			CFF01_RS11860	735	244	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2702412	2702855	+							CFF01_RS11865	444		old_locus_tag=CFF01_11865
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2702412	2702855	+	WP_033540005.1	WP_033540005.1		hypothetical protein			CFF01_RS11865	444	147	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2702867	2703517	-							CFF01_RS11870	651		old_locus_tag=CFF01_11870
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2702867	2703517	-	WP_088904922.1	WP_088904922.1		alpha/beta fold hydrolase			CFF01_RS11870	651	216	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2703548	2704678	-							CFF01_RS11875	1131		old_locus_tag=CFF01_11875
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2703548	2704678	-	WP_088904923.1	WP_088904923.1		hypothetical protein			CFF01_RS11875	1131	376	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2704747	2705079	-					yqfB		CFF01_RS11880	333		old_locus_tag=CFF01_11880
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2704747	2705079	-	WP_088904924.1	WP_088904924.1		N(4)-acetylcytidine aminohydrolase	yqfB		CFF01_RS11880	333	110	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2705204	2705428	+							CFF01_RS11885	225		old_locus_tag=CFF01_11885
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2705204	2705428	+	WP_033540009.1	WP_033540009.1		DUF2986 domain-containing protein			CFF01_RS11885	225	74	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2705425	2706912	-							CFF01_RS11890	1488		old_locus_tag=CFF01_11890
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2705425	2706912	-	WP_033540010.1	WP_033540010.1		MATE family efflux transporter			CFF01_RS11890	1488	495	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2706956	2707783	-							CFF01_RS11895	828		old_locus_tag=CFF01_11895
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2706956	2707783	-	WP_088904925.1	WP_088904925.1		ion transporter			CFF01_RS11895	828	275	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2707925	2708467	+							CFF01_RS11900	543		old_locus_tag=CFF01_11900
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2707925	2708467	+	WP_232479431.1	WP_232479431.1		L,D-transpeptidase family protein			CFF01_RS11900	543	180	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2708533	2709504	+							CFF01_RS11905	972		old_locus_tag=CFF01_11905
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2708533	2709504	+	WP_088904927.1	WP_088904927.1		DUF3187 family protein			CFF01_RS11905	972	323	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2709517	2710083	+							CFF01_RS11910	567		old_locus_tag=CFF01_11910
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2709517	2710083	+	WP_088904928.1	WP_088904928.1		VOC family protein			CFF01_RS11910	567	188	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2710156	2711541	-							CFF01_RS11915	1386		old_locus_tag=CFF01_11915
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2710156	2711541	-	WP_088904929.1	WP_088904929.1		FAD-binding oxidoreductase			CFF01_RS11915	1386	461	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2711796	2712326	-							CFF01_RS11920	531		old_locus_tag=CFF01_11920
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2711796	2712326	-	WP_088904930.1	WP_088904930.1		DUF3833 domain-containing protein			CFF01_RS11920	531	176	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2712323	2712811	-							CFF01_RS11925	489		old_locus_tag=CFF01_11925
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2712323	2712811	-	WP_033540015.1	WP_033540015.1		chalcone isomerase family protein			CFF01_RS11925	489	162	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2712820	2713335	-							CFF01_RS11930	516		old_locus_tag=CFF01_11930
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2712820	2713335	-	WP_088904931.1	WP_088904931.1		DUF2878 domain-containing protein			CFF01_RS11930	516	171	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2713313	2714593	-							CFF01_RS11935	1281		old_locus_tag=CFF01_11935
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2713313	2714593	-	WP_088904932.1	WP_088904932.1		cyclopropane-fatty-acyl-phospholipid synthase family protein			CFF01_RS11935	1281	426	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2714683	2715456	-							CFF01_RS11940	774		old_locus_tag=CFF01_11940
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2714683	2715456	-	WP_088904933.1	WP_088904933.1		DUF1365 domain-containing protein			CFF01_RS11940	774	257	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2715453	2716706	-							CFF01_RS11945	1254		old_locus_tag=CFF01_11945
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2715453	2716706	-	WP_088904934.1	WP_088904934.1		FAD-dependent oxidoreductase			CFF01_RS11945	1254	417	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2716709	2717425	-							CFF01_RS11950	717		old_locus_tag=CFF01_11950
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2716709	2717425	-	WP_088905942.1	WP_088905942.1		SDR family NAD(P)-dependent oxidoreductase			CFF01_RS11950	717	238	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2717437	2717868	-							CFF01_RS11955	432		old_locus_tag=CFF01_11955
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2717437	2717868	-	WP_033540020.1	WP_033540020.1		nuclear transport factor 2 family protein			CFF01_RS11955	432	143	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2717882	2719288	-					phrB		CFF01_RS11960	1407		old_locus_tag=CFF01_11960
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2717882	2719288	-	WP_088904935.1	WP_088904935.1		deoxyribodipyrimidine photo-lyase	phrB		CFF01_RS11960	1407	468	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2719285	2720229	-							CFF01_RS11965	945		old_locus_tag=CFF01_11965
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2719285	2720229	-	WP_088904936.1	WP_088904936.1		DUF523 and DUF1722 domain-containing protein			CFF01_RS11965	945	314	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2720266	2721027	-							CFF01_RS11970	762		old_locus_tag=CFF01_11970
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2720266	2721027	-	WP_033540023.1	WP_033540023.1		ChrR family anti-sigma-E factor			CFF01_RS11970	762	253	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2721020	2721658	-							CFF01_RS11975	639		old_locus_tag=CFF01_11975
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2721020	2721658	-	WP_033540024.1	WP_033540024.1		sigma-70 family RNA polymerase sigma factor			CFF01_RS11975	639	212	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2721716	2722357	-							CFF01_RS11980	642		old_locus_tag=CFF01_11980
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2721716	2722357	-	WP_088904937.1	WP_088904937.1		hypothetical protein			CFF01_RS11980	642	213	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2722602	2723435	-							CFF01_RS11985	834		old_locus_tag=CFF01_11985
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2722602	2723435	-	WP_232479432.1	WP_232479432.1		M23 family metallopeptidase			CFF01_RS11985	834	277	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	2723453	2724334	-							CFF01_RS11990	882		old_locus_tag=CFF01_11990
